Time elapsed was 376710934ns or 0.376710934s
Time elapsed was 401338496ns or 0.401338496s
Time elapsed was 383685763ns or 0.383685763s
Time elapsed was 386861565ns or 0.386861565s
Time elapsed was 386064904ns or 0.386064904s
Time elapsed was 390181999ns or 0.390181999s
Time elapsed was 385072250ns or 0.385072250s
Time elapsed was 392455604ns or 0.392455604s
Time elapsed was 402272165ns or 0.402272165s
Time elapsed was 387598834ns or 0.387598834s
